date,run_type,symbol,asset_class,phase,score,classification,close,confirmation_trigger_value,invalidation_level_value,was_notified,notification_reason,alert_type,created_at
,daily-alert,PLTR,growth_stocks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,SHOP,growth_stocks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,SQ,growth_stocks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,ROKU,growth_stocks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,SNOW,growth_stocks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,NET,growth_stocks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,DDOG,growth_stocks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,CRWD,growth_stocks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,U,growth_stocks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,PATH,growth_stocks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,AFRM,growth_stocks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,HOOD,growth_stocks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,RBLX,growth_stocks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,UPST,growth_stocks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,SOFI,growth_stocks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,DKNG,growth_stocks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,SE,growth_stocks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,MELI,growth_stocks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,CELH,growth_stocks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,AAPL,mega_caps,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,MSFT,mega_caps,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,NVDA,mega_caps,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,AMZN,mega_caps,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,GOOGL,mega_caps,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,META,mega_caps,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,AVGO,mega_caps,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,NFLX,mega_caps,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,AMD,mega_caps,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,ORCL,mega_caps,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,CRM,mega_caps,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,ADBE,mega_caps,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,INTC,mega_caps,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,CSCO,mega_caps,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,IBM,mega_caps,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,QCOM,mega_caps,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,TXN,mega_caps,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,MU,mega_caps,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,JPM,banks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,BAC,banks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,C,banks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,GS,banks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,MS,banks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,SCHW,banks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,WFC,banks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,USB,banks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,PNC,banks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,TFC,banks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,COF,banks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,AXP,banks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,BLK,banks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,BX,banks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,PYPL,banks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,MA,banks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,V,banks,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,FXI,emerging_markets,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,KWEB,emerging_markets,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,BABA,emerging_markets,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,JD,emerging_markets,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,BIDU,emerging_markets,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,PDD,emerging_markets,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,EWZ,emerging_markets,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,EWW,emerging_markets,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,INDA,emerging_markets,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,EZA,emerging_markets,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,TUR,emerging_markets,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,EIDO,emerging_markets,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,EWY,emerging_markets,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,EWT,emerging_markets,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,MCHI,emerging_markets,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,ASHR,emerging_markets,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,ILF,emerging_markets,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,FM,emerging_markets,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,BTC-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,ETH-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,SOL-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,BNB-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,XRP-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,ADA-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,AVAX-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,LINK-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,DOGE-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,DOT-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,LTC-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,BCH-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,NEAR-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,ATOM-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,FIL-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,ICP-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,INJ-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,APT-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,ARB-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,OP-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,SUI-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,FET-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,RENDER-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,TIA-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,STX-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,IMX-USD,crypto,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,KO,defensive_dividends,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,PEP,defensive_dividends,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,MCD,defensive_dividends,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,WMT,defensive_dividends,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,COST,defensive_dividends,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,PG,defensive_dividends,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,CL,defensive_dividends,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,JNJ,defensive_dividends,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,MRK,defensive_dividends,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,ABBV,defensive_dividends,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,T,defensive_dividends,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,VZ,defensive_dividends,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,NEE,defensive_dividends,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,DUK,defensive_dividends,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,SO,defensive_dividends,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,EWJ,developed_international,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,EWU,developed_international,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,EWQ,developed_international,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,EWG,developed_international,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,EWI,developed_international,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,EWP,developed_international,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,EWL,developed_international,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,EWA,developed_international,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,EWC,developed_international,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,EWS,developed_international,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,EWH,developed_international,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,VNQ,reits,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,IYR,reits,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,SCHH,reits,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,O,reits,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,PLD,reits,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,AMT,reits,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,EQIX,reits,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,SPG,reits,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
,daily-alert,PSA,reits,Fora do padrão,0,error,0.0,,,False,,,2026-05-13T14:58:43
2026-05-13,daily-alert,AVAX-USD,crypto,Rompimento inicial,74,Rompimento inicial,9.789999961853027,10.474573135375977,8.203877449035645,True,Fase melhorou de Fora do padrão para Rompimento inicial.,Mudança de fase,2026-05-13T15:03:26
2026-05-13,daily-alert,ADA-USD,crypto,Acumulação avançada,69,Acumulacao avancada,0.2644999921321869,0.2882040143013,0.2346830070018768,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,SOL-USD,crypto,Acumulação avançada,67,Acumulacao avancada,90.95999908447266,98.26667785644533,76.02326965332031,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,LINK-USD,crypto,Acumulação avançada,67,Acumulacao avancada,10.20199966430664,10.85406494140625,8.077677726745605,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,LTC-USD,crypto,Acumulação avançada,67,Acumulacao avancada,56.959999084472656,60.525169372558594,50.356292724609375,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,DOT-USD,crypto,Acumulação avançada,64,Acumulacao avancada,1.3420000076293943,1.43043053150177,1.1484620571136477,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,ETH-USD,crypto,Acumulação avançada,63,Acumulacao avancada,2259.610107421875,2423.040283203125,1804.1136474609373,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,XRP-USD,crypto,Acumulação avançada,63,Acumulacao avancada,1.4299999475479126,1.5045679807662964,1.2728489637374878,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,ATOM-USD,crypto,Acumulação avançada,62,Acumulacao avancada,2.055000066757202,2.223935604095459,1.614169001579285,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,RENDER-USD,crypto,Acumulação avançada,62,Acumulacao avancada,1.85699999332428,2.081815004348755,1.2741949558258057,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,OP-USD,crypto,Acumulação avançada,61,Acumulacao avancada,0.1469999998807907,0.1806830018758773,0.0999459996819496,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,DOGE-USD,crypto,Acumulação inicial,59,Acumulacao inicial,0.1133299991488456,0.1168750002980232,0.0874399989843368,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,FIL-USD,crypto,Acumulação inicial,57,Acumulacao inicial,1.0520000457763672,1.3190749883651731,0.7867410182952881,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,TIA-USD,crypto,Acumulação inicial,56,Acumulacao inicial,0.4801999926567077,0.518630862236023,0.2795160114765167,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,BNB-USD,crypto,Acumulação inicial,55,Acumulacao inicial,671.1799926757812,684.9114379882812,570.6839599609375,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,FXI,emerging_markets,Acumulação inicial,54,Acumulacao inicial,38.209999084472656,38.32699966430664,34.77000045776367,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,MCHI,emerging_markets,Acumulação inicial,54,Acumulacao inicial,59.70000076293945,59.93000030517578,54.7599983215332,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,NEAR-USD,crypto,Acumulação inicial,54,Acumulacao inicial,1.5829999446868896,1.686621069908142,0.9562919735908508,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,ICP-USD,crypto,Acumulação inicial,54,Acumulacao inicial,3.075999975204468,4.072258949279785,2.017029047012329,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,CPER,commodities,Acumulação inicial,53,Acumulacao inicial,40.334999084472656,40.77999877929688,32.310001373291016,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,SOYB,commodities,Acumulação inicial,52,Acumulacao inicial,25.43989944458008,25.46999931335449,21.700000762939453,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,ORCL,mega_caps,Acumulação inicial,52,Acumulacao inicial,188.0200042724609,200.1499938964844,134.57000732421875,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,BTC-USD,crypto,Acumulação inicial,52,Acumulacao inicial,79550.0078125,82792.2109375,62553.1875,False,,,2026-05-13T15:03:26
2025-06-24,daily-alert,APT-USD,crypto,Acumulação inicial,52,Acumulacao inicial,0.0001309999934164,0.0001320000010309,0.0001309999934164,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,FET-USD,crypto,Acumulação inicial,52,Acumulacao inicial,0.216399997472763,0.248321995139122,0.140187993645668,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,SPY,equity_indices,Acumulação inicial,51,Acumulacao inicial,742.2899780273438,742.89501953125,629.280029296875,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,QQQ,equity_indices,Acumulação inicial,51,Acumulacao inicial,713.8800048828125,715.02001953125,555.5999755859375,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,VTI,equity_indices,Acumulação inicial,51,Acumulacao inicial,364.614990234375,364.885009765625,310.3999938964844,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,EEM,equity_indices,Acumulação inicial,51,Acumulacao inicial,67.16999816894531,68.1500015258789,54.43999862670898,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,ACWI,equity_indices,Acumulação inicial,51,Acumulacao inicial,155.7899932861328,155.9550018310547,133.64999389648438,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,VT,equity_indices,Acumulação inicial,51,Acumulacao inicial,155.2899932861328,155.6300048828125,133.64999389648438,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,VEA,equity_indices,Acumulação inicial,51,Acumulacao inicial,70.4749984741211,71.12000274658203,61.68000030517578,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,QQQM,equity_indices,Acumulação inicial,51,Acumulacao inicial,293.92498779296875,294.3800048828125,228.75,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,JD,emerging_markets,Acumulação inicial,51,Acumulacao inicial,34.099998474121094,34.150001525878906,23.664350442008143,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,ASHR,emerging_markets,Acumulação inicial,51,Acumulacao inicial,36.8849983215332,36.9900016784668,31.89999961853028,False,,,2026-05-13T15:03:26
2025-01-08,daily-alert,FM,emerging_markets,Acumulação inicial,51,Acumulacao inicial,27.190000534057617,27.26000022888184,26.85481356126953,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,INJ-USD,crypto,Acumulação inicial,51,Acumulacao inicial,5.260000228881836,6.060393810272217,2.7312240600585938,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,IWM,equity_indices,Possível estabilização,49,Possivel estabilizacao,282.5299987792969,287.5799865722656,238.69000244140625,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,XME,commodities,Possível estabilização,48,Possivel estabilizacao,123.74500274658205,125.81999969482422,100.65762319632246,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,COIN,growth_stocks,Possível estabilização,48,Possivel estabilizacao,200.8999938964844,218.4600067138672,139.36000061035156,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,DKNG,growth_stocks,Possível estabilização,48,Possivel estabilizacao,25.26499938964844,27.209999084472656,20.459999084472656,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,GS,banks,Possível estabilização,48,Possivel estabilizacao,954.989990234375,959.5499877929688,780.5,False,,,2026-05-13T15:03:26
2025-04-23,daily-alert,STX-USD,crypto,Possível estabilização,48,Possivel estabilizacao,0.0028339999262243,0.027998000383377,0.0014009999576956,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,UNG,commodities,Possível estabilização,47,Possivel estabilizacao,11.050000190734863,11.25,9.949999809265137,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,PICK,commodities,Possível estabilização,47,Possivel estabilizacao,67.38500213623047,67.9000015258789,51.47999954223633,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,U,growth_stocks,Possível estabilização,47,Possivel estabilizacao,26.78499984741211,30.64999961853028,16.780000686645508,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,COPX,commodities,Possível estabilização,46,Possivel estabilizacao,91.4000015258789,92.7699966430664,68.48999786376953,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,DIA,equity_indices,Possível estabilização,46,Possivel estabilizacao,496.8500061035156,501.2000122070313,450.248917213252,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,EFA,equity_indices,Possível estabilização,46,Possivel estabilizacao,103.6500015258789,105.12999725341795,93.08000183105467,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,VWO,equity_indices,Possível estabilização,46,Possivel estabilizacao,59.92499923706055,61.02999877929688,52.20000076293945,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,RSP,equity_indices,Possível estabilização,46,Possivel estabilizacao,202.9149932861328,205.52999877929688,187.3600006103516,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,MDY,equity_indices,Possível estabilização,46,Possivel estabilizacao,666.4550170898438,685.5,597.030029296875,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,IJH,equity_indices,Possível estabilização,46,Possivel estabilizacao,73.05750274658203,75.1500015258789,65.37000274658203,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,KWEB,emerging_markets,Possível estabilização,46,Possivel estabilizacao,30.5,30.72900009155273,27.6200008392334,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,EWW,emerging_markets,Possível estabilização,46,Possivel estabilizacao,80.2699966430664,80.98999786376953,68.94000244140625,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,DBC,commodities,Possível estabilização,45,Possivel estabilizacao,31.40999984741211,31.71500015258789,22.51000022888184,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,PDBC,commodities,Possível estabilização,45,Possivel estabilizacao,18.7450008392334,18.915000915527344,13.390000343322754,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,DBA,commodities,Possível estabilização,45,Possivel estabilizacao,28.76499938964844,28.84000015258789,25.479999542236328,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,AAPL,mega_caps,Possível estabilização,45,Possivel estabilizacao,299.8900146484375,300.9200134277344,242.9685916985444,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,MSFT,mega_caps,Possível estabilização,45,Possivel estabilizacao,403.9800109863281,433.7000122070313,356.2799987792969,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,NVDA,mega_caps,Possível estabilização,45,Possivel estabilizacao,225.7700042724609,227.83999633789065,164.27000427246094,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,CSCO,mega_caps,Possível estabilização,45,Possivel estabilizacao,100.6500015258789,100.83999633789062,72.407651892257,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,V,banks,Possível estabilização,45,Possivel estabilizacao,321.625,341.27253225190367,293.2820187246287,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,BIDU,emerging_markets,Possível estabilização,45,Possivel estabilizacao,150.63499450683594,152.1999969482422,105.7699966430664,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,EWT,emerging_markets,Possível estabilização,45,Possivel estabilizacao,94.7300033569336,97.2699966430664,64.94999694824219,False,,,2026-05-13T15:03:26
2022-07-23,daily-alert,IMX-USD,crypto,Possível estabilização,45,Possivel estabilizacao,0.0041430001147091,0.0322570018470287,0.0040850001387298,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,GLD,commodities,Possível estabilização,44,Possivel estabilizacao,430.2300109863281,448.7000122070313,399.2000122070313,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,IAU,commodities,Possível estabilização,44,Possivel estabilizacao,88.1500015258789,91.93000030517578,81.87000274658203,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,GDXJ,commodities,Possível estabilização,44,Possivel estabilizacao,128.42999267578125,136.5500030517578,102.87999725341795,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,WEAT,commodities,Possível estabilização,44,Possivel estabilizacao,25.377099990844727,25.600000381469727,19.979999542236328,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,SE,growth_stocks,Possível estabilização,44,Possivel estabilizacao,93.9800033569336,99.9729995727539,77.05000305175781,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,JPM,banks,Possível estabilização,44,Possivel estabilizacao,301.5150146484375,320.239990234375,277.6789347371047,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,MS,banks,Possível estabilização,44,Possivel estabilizacao,193.97000122070312,194.8300018310547,151.98324554947547,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,EZA,emerging_markets,Possível estabilização,44,Possivel estabilizacao,70.76000213623047,75.62000274658203,62.20000076293945,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,CORN,commodities,Possível estabilização,43,Possivel estabilizacao,19.02499961853028,19.1299991607666,17.0,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,EWH,developed_international,Possível estabilização,43,Possivel estabilizacao,24.5049991607666,24.65999984741211,21.36000061035156,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,IJR,equity_indices,Possível estabilização,42,Possivel estabilizacao,135.3000030517578,139.49000549316406,119.77999877929688,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,EWY,emerging_markets,Possível estabilização,42,Possivel estabilizacao,187.7400054931641,194.5800018310547,104.0199966430664,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,BCH-USD,crypto,Possível estabilização,42,Possivel estabilizacao,434.0799865722656,486.95941162109375,420.3492126464844,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,SLV,commodities,Possível estabilização,41,Possivel estabilizacao,79.5999984741211,80.86000061035156,60.369998931884766,False,,,2026-05-13T15:03:26
2023-07-21,daily-alert,NIB,commodities,Possível estabilização,41,Possivel estabilizacao,36.290000915527344,36.290000915527344,28.020000457763672,False,,,2026-05-13T15:03:26
2026-05-13,daily-alert,TSLA,growth_stocks,Possível estabilização,41,Possivel estabilizacao,447.25,453.3999938964844,337.239990234375,False,,,2026-05-13T15:03:26
